,number,model,file,label_pred,label_true,rez_from_model,t1
335,159,Aniemore/unispeech-sat-emotion-russian-resd,neutral_fear_27/27_neutral_fear_f_120.wav,fear,fear,"[{'score': 0.9988478422164917, 'label': 'fear'}, {'score': 0.0006821853457950056, 'label': 'sadness'}, {'score': 0.00015251801232807338, 'label': 'enthusiasm'}, {'score': 0.00012238114140927792, 'label': 'happiness'}, {'score': 0.00011011661990778521, 'label': 'neutral'}]",1.4234411716461182
336,162,Aniemore/unispeech-sat-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm f_110.wav,happiness,fear,"[{'score': 0.9988137483596802, 'label': 'happiness'}, {'score': 0.0008196869748644531, 'label': 'fear'}, {'score': 0.0001244326849700883, 'label': 'enthusiasm'}, {'score': 8.5504783783108e-05, 'label': 'anger'}, {'score': 7.931351137813181e-05, 'label': 'sadness'}]",0.8846616744995117
337,165,Aniemore/unispeech-sat-emotion-russian-resd,01_happiness_anger/01_happiness_anger a_090.wav,anger,anger,"[{'score': 0.9997184872627258, 'label': 'anger'}, {'score': 0.0001425089139956981, 'label': 'disgust'}, {'score': 6.226744881132618e-05, 'label': 'happiness'}, {'score': 3.4089367545675486e-05, 'label': 'fear'}, {'score': 2.1640229533659294e-05, 'label': 'neutral'}]",0.5809018611907959
338,168,Aniemore/unispeech-sat-emotion-russian-resd,sadness_anger_39/39_sadness_anger_s_090.wav,sadness,sadness,"[{'score': 0.9986244440078735, 'label': 'sadness'}, {'score': 0.0004819211608264595, 'label': 'fear'}, {'score': 0.00043990646372549236, 'label': 'neutral'}, {'score': 0.00016351553495042026, 'label': 'disgust'}, {'score': 0.00013938728079665452, 'label': 'anger'}]",2.9840657711029053
339,171,Aniemore/unispeech-sat-emotion-russian-resd,fear_anger_22/22_fear_anger_f_100.wav,fear,fear,"[{'score': 0.9961827397346497, 'label': 'fear'}, {'score': 0.0017854142934083939, 'label': 'happiness'}, {'score': 0.0009173016296699643, 'label': 'anger'}, {'score': 0.0006528332596644759, 'label': 'disgust'}, {'score': 0.0002494643849786371, 'label': 'sadness'}]",0.8861119747161865
340,174,Aniemore/unispeech-sat-emotion-russian-resd,07_fear_neutral/07_fear_neutral n_060.wav,neutral,neutral,"[{'score': 0.7572807669639587, 'label': 'neutral'}, {'score': 0.22421862185001373, 'label': 'sadness'}, {'score': 0.01747569441795349, 'label': 'enthusiasm'}, {'score': 0.0003858653944917023, 'label': 'fear'}, {'score': 0.0002977849217131734, 'label': 'happiness'}]",0.2587275505065918
341,177,Aniemore/unispeech-sat-emotion-russian-resd,neutral_anger_44/44_neutral_anger_a_160.wav,anger,anger,"[{'score': 0.9997325539588928, 'label': 'anger'}, {'score': 0.00011835015175165609, 'label': 'disgust'}, {'score': 7.060772622935474e-05, 'label': 'happiness'}, {'score': 3.788716276176274e-05, 'label': 'fear'}, {'score': 2.261940244352445e-05, 'label': 'neutral'}]",1.1573915481567383
342,180,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_46/46_sadness_disgust_d_063.wav,happiness,disgust,"[{'score': 0.938088595867157, 'label': 'happiness'}, {'score': 0.051069147884845734, 'label': 'fear'}, {'score': 0.006992609240114689, 'label': 'disgust'}, {'score': 0.0022207952570170164, 'label': 'anger'}, {'score': 0.00118689751252532, 'label': 'enthusiasm'}]",0.8176589012145996
343,183,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_happiness_26/26_enthusiasm_happiness_e_030.wav,disgust,enthusiasm,"[{'score': 0.864108145236969, 'label': 'disgust'}, {'score': 0.13294580578804016, 'label': 'enthusiasm'}, {'score': 0.0013103238306939602, 'label': 'sadness'}, {'score': 0.0011434833286330104, 'label': 'happiness'}, {'score': 0.00020244211191311479, 'label': 'neutral'}]",0.43242621421813965
344,186,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_fear_40/40_enthusiasm_fear_e_050.wav,enthusiasm,enthusiasm,"[{'score': 0.9981632828712463, 'label': 'enthusiasm'}, {'score': 0.001382491085678339, 'label': 'disgust'}, {'score': 0.00019602985412348062, 'label': 'sadness'}, {'score': 0.00012800630065612495, 'label': 'neutral'}, {'score': 6.852827209513634e-05, 'label': 'happiness'}]",0.3278336524963379
345,189,Aniemore/unispeech-sat-emotion-russian-resd,fear_disgust_41/41_fear_disgust_d_070.wav,disgust,disgust,"[{'score': 0.9868223667144775, 'label': 'disgust'}, {'score': 0.010796919465065002, 'label': 'anger'}, {'score': 0.0017468478763476014, 'label': 'happiness'}, {'score': 0.0003620745847001672, 'label': 'fear'}, {'score': 0.0001669811608735472, 'label': 'sadness'}]",1.6172363758087158
346,192,Aniemore/unispeech-sat-emotion-russian-resd,fear_happiness_30/30_fear_happiness_f_110.wav,disgust,fear,"[{'score': 0.99897301197052, 'label': 'disgust'}, {'score': 0.0005756185855716467, 'label': 'anger'}, {'score': 0.00012427322508301586, 'label': 'sadness'}, {'score': 0.00011545553570613265, 'label': 'happiness'}, {'score': 0.0001130200398620218, 'label': 'fear'}]",0.4746236801147461
347,195,Aniemore/unispeech-sat-emotion-russian-resd,02_anger_sadness/02_anger_sadness a_042.wav,anger,anger,"[{'score': 0.9967418313026428, 'label': 'anger'}, {'score': 0.0020235066767781973, 'label': 'disgust'}, {'score': 0.001110950019210577, 'label': 'happiness'}, {'score': 9.427983604837209e-05, 'label': 'fear'}, {'score': 1.599096503923647e-05, 'label': 'neutral'}]",1.2301950454711914
348,198,Aniemore/unispeech-sat-emotion-russian-resd,09_neutral_happiness/09_neutral_happiness n_052.wav,neutral,neutral,"[{'score': 0.998691976070404, 'label': 'neutral'}, {'score': 0.0007576934876851737, 'label': 'enthusiasm'}, {'score': 0.00024282184313051403, 'label': 'sadness'}, {'score': 0.00011967890168307349, 'label': 'anger'}, {'score': 8.817216439638287e-05, 'label': 'disgust'}]",1.5347802639007568
349,201,Aniemore/unispeech-sat-emotion-russian-resd,fear_anger_22/22_fear_anger_a_150.wav,anger,anger,"[{'score': 0.999735414981842, 'label': 'anger'}, {'score': 0.00010003666102420539, 'label': 'happiness'}, {'score': 7.441271736752242e-05, 'label': 'disgust'}, {'score': 4.845342846238054e-05, 'label': 'fear'}, {'score': 2.0708112060674466e-05, 'label': 'neutral'}]",0.39567136764526367
350,204,Aniemore/unispeech-sat-emotion-russian-resd,02_anger_sadness/02_anger_sadness a_011.wav,anger,anger,"[{'score': 0.9996756315231323, 'label': 'anger'}, {'score': 0.0001961255184141919, 'label': 'disgust'}, {'score': 5.7722802011994645e-05, 'label': 'happiness'}, {'score': 3.525900319800712e-05, 'label': 'fear'}, {'score': 1.7551754353917204e-05, 'label': 'neutral'}]",1.415846347808838
351,207,Aniemore/unispeech-sat-emotion-russian-resd,happiness_sadness_45/45_happiness_sadness_s_141.wav,sadness,sadness,"[{'score': 0.9978492259979248, 'label': 'sadness'}, {'score': 0.0014628430362790823, 'label': 'fear'}, {'score': 0.0001947264972841367, 'label': 'happiness'}, {'score': 0.00016418083396274596, 'label': 'neutral'}, {'score': 0.00013425426732283086, 'label': 'disgust'}]",2.551769495010376
352,210,Aniemore/unispeech-sat-emotion-russian-resd,neutral_anger_44/44_neutral_anger_a_030.wav,anger,anger,"[{'score': 0.9994137287139893, 'label': 'anger'}, {'score': 0.00045511365169659257, 'label': 'disgust'}, {'score': 3.752822885871865e-05, 'label': 'neutral'}, {'score': 3.274262780905701e-05, 'label': 'happiness'}, {'score': 2.9412984076770954e-05, 'label': 'fear'}]",0.7824540138244629
353,213,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_43/43_enthusiasm_neutral_e_110.wav,enthusiasm,enthusiasm,"[{'score': 0.7650046348571777, 'label': 'enthusiasm'}, {'score': 0.22745613753795624, 'label': 'fear'}, {'score': 0.0025044488720595837, 'label': 'happiness'}, {'score': 0.0023838672786951065, 'label': 'neutral'}, {'score': 0.0023616792168468237, 'label': 'sadness'}]",1.4904065132141113
354,216,Aniemore/unispeech-sat-emotion-russian-resd,sadness_happiness_49/49_sadness_happiness_s_072.wav,sadness,sadness,"[{'score': 0.9978713989257812, 'label': 'sadness'}, {'score': 0.0012786268489435315, 'label': 'neutral'}, {'score': 0.0004032897122669965, 'label': 'fear'}, {'score': 0.00015870989591348916, 'label': 'disgust'}, {'score': 0.00013808142102789134, 'label': 'anger'}]",1.5391151905059814
355,219,Aniemore/unispeech-sat-emotion-russian-resd,disgust_enthusiasm_20/20_disgust_enthusiasm_e_130.wav,enthusiasm,enthusiasm,"[{'score': 0.9992905855178833, 'label': 'enthusiasm'}, {'score': 0.00033551041269674897, 'label': 'disgust'}, {'score': 0.0001441816275473684, 'label': 'neutral'}, {'score': 0.00010230474435957149, 'label': 'sadness'}, {'score': 7.927210390334949e-05, 'label': 'happiness'}]",0.34232378005981445
356,222,Aniemore/unispeech-sat-emotion-russian-resd,fear_disgust_41/41_fear_disgust_d_080.wav,disgust,disgust,"[{'score': 0.9972289204597473, 'label': 'disgust'}, {'score': 0.0020099717658013105, 'label': 'anger'}, {'score': 0.00044037934276275337, 'label': 'happiness'}, {'score': 0.0001363451883662492, 'label': 'fear'}, {'score': 0.0001253990485565737, 'label': 'enthusiasm'}]",1.1157174110412598
357,225,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_sadness_50/50_enthusiasm_sadness_s_130.wav,disgust,sadness,"[{'score': 0.7333266139030457, 'label': 'disgust'}, {'score': 0.2580130696296692, 'label': 'sadness'}, {'score': 0.0036265843082219362, 'label': 'anger'}, {'score': 0.0022736708633601665, 'label': 'fear'}, {'score': 0.0013131618034094572, 'label': 'enthusiasm'}]",0.4489877223968506
358,228,Aniemore/unispeech-sat-emotion-russian-resd,08_sadness_anger/08_sadness_anger s_130.wav,sadness,sadness,"[{'score': 0.9939746260643005, 'label': 'sadness'}, {'score': 0.005472945049405098, 'label': 'fear'}, {'score': 0.0002449117600917816, 'label': 'neutral'}, {'score': 0.00010278079571435228, 'label': 'enthusiasm'}, {'score': 8.586051990278065e-05, 'label': 'anger'}]",1.3201756477355957
359,231,Aniemore/unispeech-sat-emotion-russian-resd,05_neutral_fear/05_neutral_fear f_070.wav,sadness,fear,"[{'score': 0.9559627175331116, 'label': 'sadness'}, {'score': 0.04328441992402077, 'label': 'fear'}, {'score': 0.0003860685392282903, 'label': 'neutral'}, {'score': 0.00011190466466359794, 'label': 'anger'}, {'score': 0.00010841187031473964, 'label': 'happiness'}]",0.6602034568786621
360,234,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_33/33_sadness_disgust_d_090.wav,enthusiasm,disgust,"[{'score': 0.9895188212394714, 'label': 'enthusiasm'}, {'score': 0.00976946484297514, 'label': 'disgust'}, {'score': 0.000548647134564817, 'label': 'neutral'}, {'score': 8.248639642260969e-05, 'label': 'sadness'}, {'score': 4.185939906165004e-05, 'label': 'happiness'}]",1.0303089618682861
361,237,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_46/46_sadness_disgust_s_030.wav,sadness,sadness,"[{'score': 0.9304476380348206, 'label': 'sadness'}, {'score': 0.0664924904704094, 'label': 'neutral'}, {'score': 0.0023455044720321894, 'label': 'enthusiasm'}, {'score': 0.000478539674077183, 'label': 'fear'}, {'score': 0.000106387997220736, 'label': 'disgust'}]",1.033350944519043
362,240,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_23/23_happiness_neutral_n_050.wav,neutral,neutral,"[{'score': 0.9987766146659851, 'label': 'neutral'}, {'score': 0.0005721729248762131, 'label': 'sadness'}, {'score': 0.0003327198210172355, 'label': 'enthusiasm'}, {'score': 0.0001506451517343521, 'label': 'anger'}, {'score': 8.148721826728433e-05, 'label': 'disgust'}]",0.44727039337158203
363,243,Aniemore/unispeech-sat-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm e_010.wav,enthusiasm,enthusiasm,"[{'score': 0.9820677638053894, 'label': 'enthusiasm'}, {'score': 0.017124347388744354, 'label': 'happiness'}, {'score': 0.000319795886753127, 'label': 'disgust'}, {'score': 0.00022843819169793278, 'label': 'fear'}, {'score': 0.00019360506848897785, 'label': 'neutral'}]",0.758795976638794
364,246,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_12/12_sadness_disgust_d_080.wav,anger,disgust,"[{'score': 0.9118471145629883, 'label': 'anger'}, {'score': 0.0531131848692894, 'label': 'happiness'}, {'score': 0.03414714336395264, 'label': 'disgust'}, {'score': 0.0007535648765042424, 'label': 'fear'}, {'score': 7.5421659857966e-05, 'label': 'sadness'}]",1.4387128353118896
365,249,Aniemore/unispeech-sat-emotion-russian-resd,neutral_anger_44/44_neutral_anger_n_050.wav,disgust,neutral,"[{'score': 0.9838252067565918, 'label': 'disgust'}, {'score': 0.012788777239620686, 'label': 'enthusiasm'}, {'score': 0.00260962825268507, 'label': 'neutral'}, {'score': 0.00028898665914312005, 'label': 'anger'}, {'score': 0.00025441523757763207, 'label': 'sadness'}]",0.5869815349578857
366,252,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_020.wav,enthusiasm,enthusiasm,"[{'score': 0.6007176041603088, 'label': 'enthusiasm'}, {'score': 0.39094212651252747, 'label': 'sadness'}, {'score': 0.004288500640541315, 'label': 'neutral'}, {'score': 0.0022671448532491922, 'label': 'disgust'}, {'score': 0.0012324952986091375, 'label': 'fear'}]",0.742577075958252
367,255,Aniemore/unispeech-sat-emotion-russian-resd,happiness_anger_21/21_happiness_anger_a_070.wav,anger,anger,"[{'score': 0.9996823072433472, 'label': 'anger'}, {'score': 0.00018891664512921125, 'label': 'disgust'}, {'score': 6.27816843916662e-05, 'label': 'happiness'}, {'score': 3.4568525734357536e-05, 'label': 'fear'}, {'score': 1.6029471225920133e-05, 'label': 'sadness'}]",0.8830094337463379
368,258,Aniemore/unispeech-sat-emotion-russian-resd,anger_fear_34/34_anger_fear_a_022.wav,anger,anger,"[{'score': 0.9994999170303345, 'label': 'anger'}, {'score': 0.0003642647061496973, 'label': 'disgust'}, {'score': 4.3524138163775206e-05, 'label': 'happiness'}, {'score': 3.734216443262994e-05, 'label': 'fear'}, {'score': 2.874436177080497e-05, 'label': 'sadness'}]",1.2250094413757324
369,261,Aniemore/unispeech-sat-emotion-russian-resd,10_happiness_anger/10_happiness_anger h_050.wav,happiness,happiness,"[{'score': 0.8713787198066711, 'label': 'happiness'}, {'score': 0.12018600106239319, 'label': 'enthusiasm'}, {'score': 0.005991640035063028, 'label': 'disgust'}, {'score': 0.0008323770016431808, 'label': 'neutral'}, {'score': 0.0007517067133449018, 'label': 'fear'}]",0.7706935405731201
370,264,Aniemore/unispeech-sat-emotion-russian-resd,happiness_fear_29/29_happiness_fear_h_060.wav,happiness,happiness,"[{'score': 0.9854596257209778, 'label': 'happiness'}, {'score': 0.00938267819583416, 'label': 'fear'}, {'score': 0.004242408089339733, 'label': 'sadness'}, {'score': 0.0003830946225207299, 'label': 'anger'}, {'score': 0.00019951131253037602, 'label': 'disgust'}]",0.2262866497039795
371,267,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_120.wav,enthusiasm,enthusiasm,"[{'score': 0.9898968935012817, 'label': 'enthusiasm'}, {'score': 0.008586510084569454, 'label': 'disgust'}, {'score': 0.00118212157394737, 'label': 'happiness'}, {'score': 0.00016739264538045973, 'label': 'neutral'}, {'score': 8.746511593926698e-05, 'label': 'fear'}]",1.1965436935424805
372,270,Aniemore/unispeech-sat-emotion-russian-resd,fear_happiness_30/30_fear_happiness_f_150.wav,happiness,fear,"[{'score': 0.9298491477966309, 'label': 'happiness'}, {'score': 0.06501638889312744, 'label': 'fear'}, {'score': 0.0033064892049878836, 'label': 'disgust'}, {'score': 0.0008542015566490591, 'label': 'anger'}, {'score': 0.00044192286441102624, 'label': 'sadness'}]",1.4190878868103027
373,273,Aniemore/unispeech-sat-emotion-russian-resd,sadness_happiness_49/49_sadness_happiness_s_030.wav,enthusiasm,sadness,"[{'score': 0.995819091796875, 'label': 'enthusiasm'}, {'score': 0.0019940033089369535, 'label': 'happiness'}, {'score': 0.0011218177387490869, 'label': 'sadness'}, {'score': 0.0005009890883229673, 'label': 'fear'}, {'score': 0.000349249632563442, 'label': 'neutral'}]",2.123173236846924
374,276,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_38/38_happiness_neutral_n_030.wav,enthusiasm,neutral,"[{'score': 0.8917834162712097, 'label': 'enthusiasm'}, {'score': 0.07135094702243805, 'label': 'disgust'}, {'score': 0.03621361777186394, 'label': 'neutral'}, {'score': 0.0002910432231146842, 'label': 'happiness'}, {'score': 0.0001594187633600086, 'label': 'anger'}]",0.8761343955993652
375,279,Aniemore/unispeech-sat-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm f_140.wav,happiness,fear,"[{'score': 0.9054864048957825, 'label': 'happiness'}, {'score': 0.09249464422464371, 'label': 'fear'}, {'score': 0.0006635152967646718, 'label': 'enthusiasm'}, {'score': 0.0005179906147532165, 'label': 'sadness'}, {'score': 0.0004213338834233582, 'label': 'disgust'}]",1.6822528839111328
376,0,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_fear_27/27_neutral_fear_n_100.wav,angry,neutral,"[{'label': 'neutral', 'score': 0.01314}, {'label': 'positive', 'score': 0.04182}, {'label': 'sad', 'score': 0.00433}, {'label': 'angry', 'score': 0.9391}, {'label': 'other', 'score': 0.00161}]",1.7272672653198242
377,3,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,anger_fear_42/42_anger_fear_a_190.wav,angry,anger,"[{'label': 'neutral', 'score': 0.01133}, {'label': 'positive', 'score': 0.01507}, {'label': 'sad', 'score': 0.00149}, {'label': 'angry', 'score': 0.97084}, {'label': 'other', 'score': 0.00126}]",0.3231468200683594
378,6,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_disgust_41/41_fear_disgust_f_050.wav,angry,fear,"[{'label': 'neutral', 'score': 0.06753}, {'label': 'positive', 'score': 0.16}, {'label': 'sad', 'score': 0.0409}, {'label': 'angry', 'score': 0.72938}, {'label': 'other', 'score': 0.00219}]",1.788778305053711
379,9,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_fear_27/27_neutral_fear_n_020.wav,angry,neutral,"[{'label': 'neutral', 'score': 0.06129}, {'label': 'positive', 'score': 0.28101}, {'label': 'sad', 'score': 0.00707}, {'label': 'angry', 'score': 0.64856}, {'label': 'other', 'score': 0.00206}]",1.2563064098358154
380,12,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,anger_disgust_19/19_anger_disgust_a_030.wav,angry,anger,"[{'label': 'neutral', 'score': 0.09878}, {'label': 'positive', 'score': 0.02488}, {'label': 'sad', 'score': 0.00386}, {'label': 'angry', 'score': 0.87131}, {'label': 'other', 'score': 0.00118}]",0.7809183597564697
381,15,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,11_disgust_anger/11_anger_disgust a_040.wav,neutral,anger,"[{'label': 'neutral', 'score': 0.93799}, {'label': 'positive', 'score': 0.04905}, {'label': 'sad', 'score': 0.00675}, {'label': 'angry', 'score': 0.00548}, {'label': 'other', 'score': 0.00073}]",0.12865114212036133
382,18,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_23/23_happiness_neutral_h_130.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.0038}, {'label': 'positive', 'score': 0.98517}, {'label': 'sad', 'score': 0.00203}, {'label': 'angry', 'score': 0.0065}, {'label': 'other', 'score': 0.0025}]",0.5498538017272949
383,21,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_sadness_47/47_enthusiasm_sadness_s_010.wav,sad,sadness,"[{'label': 'neutral', 'score': 0.10915}, {'label': 'positive', 'score': 0.00609}, {'label': 'sad', 'score': 0.87693}, {'label': 'angry', 'score': 0.00533}, {'label': 'other', 'score': 0.00251}]",1.0468807220458984
384,24,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,10_happiness_anger/10_happiness_anger a_110.wav,angry,anger,"[{'label': 'neutral', 'score': 0.00566}, {'label': 'positive', 'score': 0.10377}, {'label': 'sad', 'score': 0.00168}, {'label': 'angry', 'score': 0.8866}, {'label': 'other', 'score': 0.0023}]",0.27491092681884766
385,27,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_23/23_happiness_neutral_h_180.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.01823}, {'label': 'positive', 'score': 0.87025}, {'label': 'sad', 'score': 0.00332}, {'label': 'angry', 'score': 0.1055}, {'label': 'other', 'score': 0.0027}]",0.9033222198486328
386,30,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_anger_44/44_neutral_anger_n_170.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.98885}, {'label': 'positive', 'score': 0.00215}, {'label': 'sad', 'score': 0.0018}, {'label': 'angry', 'score': 0.007}, {'label': 'other', 'score': 0.0002}]",0.20886850357055664
387,33,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_enthusiasm_31/31_fear_enthusiasm_f_130.wav,angry,fear,"[{'label': 'neutral', 'score': 0.11223}, {'label': 'positive', 'score': 0.02624}, {'label': 'sad', 'score': 0.00253}, {'label': 'angry', 'score': 0.85748}, {'label': 'other', 'score': 0.00152}]",0.2093961238861084
388,36,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_enthusiasm_31/31_fear_enthusiasm_e_110.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.89019}, {'label': 'positive', 'score': 0.05099}, {'label': 'sad', 'score': 0.01909}, {'label': 'angry', 'score': 0.0385}, {'label': 'other', 'score': 0.00123}]",0.1800992488861084
389,39,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_enthusiasm_13/13_neutral_enthusiasm_n_070.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.89479}, {'label': 'positive', 'score': 0.06053}, {'label': 'sad', 'score': 0.01162}, {'label': 'angry', 'score': 0.03223}, {'label': 'other', 'score': 0.00083}]",0.8937287330627441
390,42,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_enthusiasm_31/31_fear_enthusiasm_e_060.wav,angry,enthusiasm,"[{'label': 'neutral', 'score': 0.01585}, {'label': 'positive', 'score': 0.16916}, {'label': 'sad', 'score': 0.00294}, {'label': 'angry', 'score': 0.80982}, {'label': 'other', 'score': 0.00224}]",0.6710255146026611
391,45,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_fear_27/27_neutral_fear_f_090.wav,neutral,fear,"[{'label': 'neutral', 'score': 0.59674}, {'label': 'positive', 'score': 0.05457}, {'label': 'sad', 'score': 0.02397}, {'label': 'angry', 'score': 0.32311}, {'label': 'other', 'score': 0.00162}]",0.8169238567352295
392,48,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,10_happiness_anger/10_happiness_anger h_060.wav,neutral,happiness,"[{'label': 'neutral', 'score': 0.68062}, {'label': 'positive', 'score': 0.24224}, {'label': 'sad', 'score': 0.0185}, {'label': 'angry', 'score': 0.05632}, {'label': 'other', 'score': 0.00233}]",0.2464911937713623
393,51,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_disgust_17/17_neutral_disgust_d_080.wav,angry,disgust,"[{'label': 'neutral', 'score': 0.00929}, {'label': 'positive', 'score': 0.01071}, {'label': 'sad', 'score': 0.0014}, {'label': 'angry', 'score': 0.97734}, {'label': 'other', 'score': 0.00126}]",1.8893134593963623
394,54,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_anger_22/22_fear_anger_a_100.wav,positive,anger,"[{'label': 'neutral', 'score': 0.26627}, {'label': 'positive', 'score': 0.41016}, {'label': 'sad', 'score': 0.00891}, {'label': 'angry', 'score': 0.31068}, {'label': 'other', 'score': 0.00398}]",0.5656759738922119
395,57,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_37/37_enthusiasm_neutral_e_130.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.68188}, {'label': 'positive', 'score': 0.26001}, {'label': 'sad', 'score': 0.01463}, {'label': 'angry', 'score': 0.04182}, {'label': 'other', 'score': 0.00166}]",0.5987057685852051
396,60,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,01_happiness_anger/01_happiness_anger h_100.wav,angry,happiness,"[{'label': 'neutral', 'score': 0.0135}, {'label': 'positive', 'score': 0.02326}, {'label': 'sad', 'score': 0.00191}, {'label': 'angry', 'score': 0.95995}, {'label': 'other', 'score': 0.00138}]",0.41756391525268555
397,63,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,01_happiness_anger/01_happiness_anger h_010.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.23828}, {'label': 'positive', 'score': 0.60617}, {'label': 'sad', 'score': 0.02142}, {'label': 'angry', 'score': 0.13165}, {'label': 'other', 'score': 0.00247}]",0.7620081901550293
398,66,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_43/43_enthusiasm_neutral_e_050.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.99358}, {'label': 'positive', 'score': 0.00142}, {'label': 'sad', 'score': 0.00259}, {'label': 'angry', 'score': 0.00221}, {'label': 'other', 'score': 0.0002}]",0.21265149116516113
399,69,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_33/33_sadness_disgust_d_050.wav,angry,disgust,"[{'label': 'neutral', 'score': 0.12538}, {'label': 'positive', 'score': 0.25257}, {'label': 'sad', 'score': 0.00806}, {'label': 'angry', 'score': 0.61168}, {'label': 'other', 'score': 0.00231}]",0.9791519641876221
400,72,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_enthusiasm_31/31_fear_enthusiasm_f_120.wav,angry,fear,"[{'label': 'neutral', 'score': 0.3552}, {'label': 'positive', 'score': 0.04884}, {'label': 'sad', 'score': 0.01373}, {'label': 'angry', 'score': 0.58093}, {'label': 'other', 'score': 0.00129}]",1.0401384830474854
401,75,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_23/23_happiness_neutral_n_110.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.98923}, {'label': 'positive', 'score': 0.00363}, {'label': 'sad', 'score': 0.0051}, {'label': 'angry', 'score': 0.0018}, {'label': 'other', 'score': 0.00023}]",0.6116929054260254
402,78,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,anger_fear_14/14_anger_fear_a_061.wav,angry,anger,"[{'label': 'neutral', 'score': 0.02392}, {'label': 'positive', 'score': 0.39011}, {'label': 'sad', 'score': 0.00369}, {'label': 'angry', 'score': 0.57938}, {'label': 'other', 'score': 0.00291}]",0.889411449432373
403,81,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_disgust_41/41_fear_disgust_d_100.wav,positive,disgust,"[{'label': 'neutral', 'score': 0.19885}, {'label': 'positive', 'score': 0.6198}, {'label': 'sad', 'score': 0.07851}, {'label': 'angry', 'score': 0.10013}, {'label': 'other', 'score': 0.00271}]",1.529238224029541
404,84,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,anger_disgust_25/25_anger_disgust_a_050.wav,positive,anger,"[{'label': 'neutral', 'score': 0.02324}, {'label': 'positive', 'score': 0.96326}, {'label': 'sad', 'score': 0.00336}, {'label': 'angry', 'score': 0.00778}, {'label': 'other', 'score': 0.00236}]",0.5984458923339844
